MZUEUQRT;MZ;UEU;QRT;estq_max_01;estq_max_02;estq_max_03;estq_max_04;estq_max_05;estq_max_06;estq_max_07;estq_max_08;estq_max_09;estq_max_10;estq_max_11;estq_max_12;estq_max_13;estq_max_14;estq_max_15;estq_max_16
1052111;1.0;52.0;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052113;1.0;52.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052115;1.0;52.0;115.0;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;1721.1664;2296.36;2296.36;2296.36;2296.36;2296.36
1052117;1.0;52.0;117.0;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;868.4916;1507.05;1507.05;1507.05;1507.05;1507.05
1052119;1.0;52.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052121;1.0;52.0;121.0;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;68.8101;626.76;626.76;626.76;626.76;626.76
1052129;1.0;52.0;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.47;40.47;40.47;40.47;40.47
1052133;1.0;52.0;133.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1081.51;1081.51;1081.51;1081.51;1081.51
1052135;1.0;52.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052137;1.0;52.0;137.0;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;1203.2217;2403.75;2403.75;2403.75;2403.75;2403.75
1052139;1.0;52.0;139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;838.36;838.36;838.36;838.36;838.36
1054003;1.0;54.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1716.56;1716.56;1716.56;1716.56;1716.56
1054005;1.0;54.0;5.0;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;1370.9334;2590.17;2590.17;2590.17;2590.17;2590.17
1054007;1.0;54.0;7.0;789.656;789.656;789.656;789.656;789.656;789.656;789.656;789.656;789.656;789.656;789.656;1177.88;1177.88;1177.88;1177.88;1177.88
1056001;1.0;56.0;1.0;10257.4571;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;10047.7772;14831.04;14831.04;14831.04;14831.04;14831.04
1056003;1.0;56.0;3.0;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;1872.8983;4098.98;4098.98;4098.98;4098.98;4098.98
1056005;1.0;56.0;5.0;5107.0517;5107.0517;5107.0517;5107.0517;5107.0517;5107.0517;5048.7617;5048.7617;5048.7617;5048.7617;5048.7617;10181.06;10181.06;10181.06;10181.06;10181.06
1056007;1.0;56.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1056009;1.0;56.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1936.99;1936.99;1936.99;1936.99;1936.99
1056011;1.0;56.0;11.0;3667.6685;3667.6685;3667.6685;3667.6685;3667.6685;3667.6685;3667.6685;3667.6685;3667.6685;3634.3885;3634.3885;6028.45;6028.45;6028.45;6028.45;6028.45
1056013;1.0;56.0;13.0;4497.178;4497.178;4497.178;4497.178;4497.178;4497.178;4497.178;4497.178;4497.178;4354.458;4354.458;6711.52;6711.52;6711.52;6711.52;6711.52
1056015;1.0;56.0;15.0;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;5285.0153;8601.84;8601.84;8601.84;8601.84;8601.84
1056017;1.0;56.0;17.0;889.93;889.93;889.93;889.93;889.93;889.93;889.93;889.93;889.93;889.93;889.93;1761.06;1761.06;1761.06;1761.06;1761.06
1056019;1.0;56.0;19.0;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;1879.2476;3490.53;3257.69;3257.69;3257.69;3257.69
1056021;1.0;56.0;21.0;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;2648.6271;4458.7;4458.7;4458.7;4458.7;4458.7
1056023;1.0;56.0;23.0;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;1421.2197;4176.57;4176.57;4176.57;4176.57;4176.57
1056025;1.0;56.0;25.0;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;5490.9767;8001.67;8001.67;8001.67;8001.67;8001.67
1056027;1.0;56.0;27.0;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;523.4113;2866.83;2866.83;2866.83;2866.83;2866.83
1056029;1.0;56.0;29.0;1018.142;1018.142;1018.142;1018.142;1018.142;667.73;667.73;667.73;667.73;667.73;667.73;3028.41;3028.41;3028.41;3028.41;3028.41
1056031;1.0;56.0;31.0;6695.6741;6654.0841;6654.0841;6654.0841;6654.0841;6654.0841;6654.0841;6604.1241;6604.1241;6604.1241;6604.1241;9612.39;9612.39;9612.39;9612.39;9612.39
1056033;1.0;56.0;33.0;1652.0686;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;1479.0086;4841.15;4841.15;4841.15;4841.15;4841.15
1056035;1.0;56.0;35.0;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;4653.0736;6565.15;6565.15;6565.15;6565.15;6565.15
1056037;1.0;56.0;37.0;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;1610.3512;2771.3;2771.3;2771.3;2771.3;2771.3
1056039;1.0;56.0;39.0;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;2675.9352;3716.31;3716.31;3716.31;3716.31;3716.31
1056043;1.0;56.0;43.0;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;1097.305;2333.66;2333.66;2333.66;2333.66;2333.66
1056045;1.0;56.0;45.0;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;1998.939;3438.3;3438.3;3438.3;3438.3;3438.3
1056047;1.0;56.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.2;950.2;950.2;950.2;950.2
1056049;1.0;56.0;49.0;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;2108.501;3047.87;3047.87;3047.87;2725.892;2725.892
1056051;1.0;56.0;51.0;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;579.3806;1199.95;1199.95;1199.95;1199.95;1199.95
1056053;1.0;56.0;53.0;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;298.9232;418.37;418.37;418.37;418.37;418.37
1056055;1.0;56.0;55.0;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;2010.0727;3237.85;3237.85;3237.85;3237.85;3237.85
1056059;1.0;56.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1056061;1.0;56.0;61.0;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;1051.3166;4894.74;4894.74;4894.74;4894.74;4894.74
1056063;1.0;56.0;63.0;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;515.4191;944.09;944.09;944.09;944.09;944.09
1056065;1.0;56.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2410.53;2410.53;2410.53;2410.53;2410.53
1056069;1.0;56.0;69.0;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;3334.3962;5346.5;5346.5;5346.5;5346.5;5346.5
1056071;1.0;56.0;71.0;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;8243.188;10343.22;10343.22;10343.22;10343.22;10343.22
1056073;1.0;56.0;73.0;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;692.2617;3171.16;3171.16;3171.16;3171.16;3171.16
1056075;1.0;56.0;75.0;2448.0048;2448.0048;2448.0048;2448.0048;2448.0048;2448.0048;2448.0048;2448.0048;2448.0048;2384.2748;2384.2748;4043.78;4043.78;4043.78;4043.78;4043.78
1056077;1.0;56.0;77.0;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;2432.4455;4470.01;4470.01;4470.01;4470.01;4470.01
1056079;1.0;56.0;79.0;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;1411.8201;2659.29;2659.29;2659.29;2659.29;2659.29
1056081;1.0;56.0;81.0;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;1549.8537;2899.46;2899.46;2899.46;2899.46;2899.46
1056083;1.0;56.0;83.0;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;1603.734;3208.69;3208.69;3208.69;2916.89;1972.01
1056085;1.0;56.0;85.0;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;2604.5927;3986.7;3986.7;3986.7;3986.7;3986.7
1056087;1.0;56.0;87.0;2291.1213;2291.1213;2291.1213;2291.1213;2291.1213;2291.1213;2291.1213;2081.6913;2081.6913;2081.6913;2081.6913;3555.05;3555.05;3555.05;3555.05;3555.05
1056089;1.0;56.0;89.0;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;2586.9524;3976.09;3976.09;3976.09;3976.09;3976.09
1056091;1.0;56.0;91.0;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;3214.9238;4445.09;4445.09;4445.09;4445.09;4445.09
1056093;1.0;56.0;93.0;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;1158.896;2336.87;2336.87;2336.87;2336.87;2336.87
1056095;1.0;56.0;95.0;1657.1554;1657.1554;1657.1554;1657.1554;1657.1554;1657.1554;1657.1554;1557.9054;1557.9054;1557.9054;1557.9054;6611.58;6611.58;6611.58;6611.58;6611.58
1056097;1.0;56.0;97.0;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;2711.9134;4531.7;4531.7;4531.7;4531.7;4531.7
1056099;1.0;56.0;99.0;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;5358.4357;7883.76;7883.76;7883.76;7584.42;7584.42
1056101;1.0;56.0;101.0;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;1866.3924;3850.84;3850.84;3850.84;3850.84;3850.84
1056103;1.0;56.0;103.0;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;4001.4;6423.32;6423.32;6423.32;6423.32;6423.32
1056105;1.0;56.0;105.0;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;73.7946;822.11;822.11;822.11;822.11;822.11
1056107;1.0;56.0;107.0;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2345.5735;2057.6555;4081.572;4081.572;4081.572;4081.572;3781.572
1056109;1.0;56.0;109.0;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;10992.7996;15353.95;15353.95;15353.95;15353.95;15353.95
1056111;1.0;56.0;111.0;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;1028.5813;3556.02;3556.02;3556.02;3556.02;3556.02
1056113;1.0;56.0;113.0;1673.3241;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;1573.8441;2906.72;2906.72;2906.72;2906.72;2906.72
1056117;1.0;56.0;117.0;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;2678.0567;4270.04;4270.04;4270.04;4270.04;4156.97
1056119;1.0;56.0;119.0;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;2401.3358;4377.14;4377.14;4377.14;4377.14;4377.14
1056121;1.0;56.0;121.0;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;2128.615;4086.27;4086.27;4086.27;4086.27;4086.27
1056123;1.0;56.0;123.0;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;3691.9577;5784.95;5784.95;5784.95;5784.95;5784.95
1056127;1.0;56.0;127.0;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;1912.6367;3972.31;3972.31;3972.31;3972.31;3972.31
1056129;1.0;56.0;129.0;978.9242;978.9242;978.9242;978.9242;978.9242;978.9242;688.3406;688.3406;507.1606;507.1606;507.1606;2383.56;2094.02;2094.02;2094.02;2094.02
1056131;1.0;56.0;131.0;1937.0785;1937.0785;1937.0785;1937.0785;1937.0785;1894.9785;1894.9785;1894.9785;1894.9785;1894.9785;1844.6585;3745.15;3745.15;3745.15;3745.15;3745.15
1056133;1.0;56.0;133.0;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;2370.2454;4265.29;4265.29;4265.29;4265.29;4265.29
1056135;1.0;56.0;135.0;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;988.0874;2818.14;2818.14;2818.14;2818.14;2818.14
1056137;1.0;56.0;137.0;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;2154.8797;3637.58;3637.58;3637.58;3637.58;3637.58
1056139;1.0;56.0;139.0;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;1209.422;2774.84;2774.84;2774.84;2774.84;2774.84
1056143;1.0;56.0;143.0;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;990.6437;1377.53;1377.53;1377.53;1377.53;1377.53
1056145;1.0;56.0;145.0;3262.5719;3262.5719;3262.5719;3262.5719;2965.2019;2733.9219;2733.9219;2733.9219;2733.9219;2733.9219;2733.9219;6074.48;6074.48;6074.48;6074.48;6074.48
1056147;1.0;56.0;147.0;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;1882.7685;4170.76;4170.76;4170.76;4170.76;4170.76
1056149;1.0;56.0;149.0;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;2297.5923;3968.95;3968.95;3968.95;3968.95;3968.95
1056151;1.0;56.0;151.0;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;4042.0522;5651.09;5651.09;5651.09;5651.09;5651.09
1056155;1.0;56.0;155.0;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;1637.3354;2405.77;2405.77;2405.77;2405.77;2405.77
1056157;1.0;56.0;157.0;2832.2172;2832.2172;2832.2172;2534.4172;2534.4172;2534.4172;2534.4172;2534.4172;2534.4172;2534.4172;2534.4172;4355.15;4355.15;4355.15;4355.15;4355.15
1056159;1.0;56.0;159.0;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;3743.5914;5177.05;5177.05;5177.05;5177.05;5177.05
1056161;1.0;56.0;161.0;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;377.3284;1592.72;1592.72;1592.72;1592.72;1592.72
1056163;1.0;56.0;163.0;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;2620.3101;3786.04;3786.04;3786.04;3786.04;3786.04
1056165;1.0;56.0;165.0;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;1204.0014;2407.01;2407.01;2407.01;2407.01;2407.01
1056167;1.0;56.0;167.0;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;2305.7741;3338.84;3338.84;3338.84;3338.84;3338.84
1056169;1.0;56.0;169.0;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;964.1899;2135.65;2135.65;2135.65;2135.65;2135.65
1056171;1.0;56.0;171.0;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;981.8762;2695.86;2695.86;2695.86;2585.17;2585.17
1056173;1.0;56.0;173.0;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;2005.2579;3930.41;3930.41;3930.41;3930.41;3930.41
1058001;1.0;58.0;1.0;4978.9567;2851.0517;2851.0517;2851.0517;2851.0517;2851.0517;2851.0517;2851.0517;767.9989;0.0;0.0;4428.5583;4428.5583;4428.5583;4428.5583;4428.5583
1058003;1.0;58.0;3.0;5901.8362;5901.8362;5901.8362;5901.8362;5901.8362;5901.8362;5901.8362;5901.8362;5901.8362;5132.5564;5132.5564;7295.0302;7295.0302;7295.0302;7295.0302;7295.0302
1058005;1.0;58.0;5.0;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;1745.4177;4829.26;4829.26;4829.26;4829.26;4829.26
1058007;1.0;58.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1058009;1.0;58.0;9.0;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;5547.6667;6942.0;6942.0;6942.0;6942.0;6942.0
1058011;1.0;58.0;11.0;7211.9667;7211.9667;7211.9667;7211.9667;7211.9667;7211.9667;7211.9667;7211.9667;2416.5137;2416.5137;2416.5137;4229.147;4229.147;4229.147;4229.147;4229.147
1058013;1.0;58.0;13.0;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;1045.8834;2273.87;2273.87;2273.87;2273.87;2273.87
1058015;1.0;58.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1058017;1.0;58.0;17.0;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;1044.5455;2294.15;2294.15;2294.15;2294.15;2294.15
1058019;1.0;58.0;19.0;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;362.2773;2278.09;2278.09;2278.09;2278.09;2278.09
1058021;1.0;58.0;21.0;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;2065.8621;3771.69;3771.69;3771.69;3771.69;3771.69
1058023;1.0;58.0;23.0;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;3205.6528;4765.63;4765.63;4765.63;4765.63;4765.63
1058025;1.0;58.0;25.0;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;4645.7162;7113.97;7113.97;7113.97;7113.97;7113.97
1058027;1.0;58.0;27.0;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;8321.5;10413.0;10413.0;10413.0;10413.0;10413.0
1058029;1.0;58.0;29.0;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;1355.7993;2227.68;2227.68;2227.68;2227.68;2227.68
1058031;1.0;58.0;31.0;4982.8964;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;4686.9764;6899.27;6899.27;6899.27;6899.27;6899.27
1058033;1.0;58.0;33.0;2705.5577;2625.4377;2625.4377;2625.4377;2625.4377;2566.4477;2566.4477;2566.4477;2566.4477;2566.4477;2566.4477;3937.18;3937.18;3937.18;3937.18;3937.18
1058035;1.0;58.0;35.0;2066.3486;2066.3486;2066.3486;2037.9886;2037.9886;2037.9886;2037.9886;2037.9886;2037.9886;2037.9886;2037.9886;3349.97;3349.97;3349.97;3349.97;3349.97
1058037;1.0;58.0;37.0;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;3526.539;5099.77;5099.77;5099.77;5099.77;5099.77
1058039;1.0;58.0;39.0;1106.5667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1664.3;1664.3;1349.47;1349.47;1349.47
1058041;1.0;58.0;41.0;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;2434.1199;4465.94;4465.94;4465.94;4465.94;4465.94
1058043;1.0;58.0;43.0;4122.5575;4122.5575;3985.6375;3985.6375;3985.6375;3985.6375;3985.6375;3985.6375;3985.6375;3985.6375;3985.6375;6281.26;6281.26;6281.26;6281.26;6281.26
1058047;1.0;58.0;47.0;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;2620.9617;3829.01;3829.01;3829.01;3829.01;3829.01
1058049;1.0;58.0;49.0;3863.9617;3863.9617;3863.9617;3863.9617;3863.9617;3863.9617;3863.9617;3786.1817;3786.1817;3786.1817;3786.1817;5573.0;5573.0;5573.0;5573.0;5573.0
1058051;1.0;58.0;51.0;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;1896.9608;2674.3;2674.3;2674.3;2674.3;2674.3
1058053;1.0;58.0;53.0;5678.7139;5678.7139;5678.7139;5678.7139;5678.7139;5678.7139;5678.7139;5678.7139;5586.2859;5586.2859;5586.2859;9416.852;9416.852;9416.852;9416.852;9416.852
1058055;1.0;58.0;55.0;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;1936.4323;8725.44;8725.44;8725.44;8725.44;8725.44
1058059;1.0;58.0;59.0;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;2606.5133;4293.66;4293.66;4293.66;4293.66;4293.66
1058061;1.0;58.0;61.0;9350.5595;9350.5595;9350.5595;9350.5595;9350.5595;9350.5595;9350.5595;9350.5595;9322.1995;9322.1995;9322.1995;12445.79;12445.79;12445.79;12445.79;12445.79
1058063;1.0;58.0;63.0;5446.1408;5446.1408;5446.1408;5285.8408;5285.8408;5229.1108;5229.1108;5229.1108;5229.1108;5229.1108;5229.1108;7659.65;7659.65;7659.65;7659.65;7659.65
1058065;1.0;58.0;65.0;5465.3234;5358.2934;5358.2934;5358.2934;5278.2036;5278.2036;5278.2036;5278.2036;5278.2036;5278.2036;5278.2036;7850.61;7850.61;7599.15;7599.15;7599.15
1058067;1.0;58.0;67.0;796.0457;551.0457;551.0457;551.0457;551.0457;551.0457;551.0457;551.0457;551.0457;551.0457;551.0457;2356.3;2356.3;2356.3;2356.3;2356.3
1058069;1.0;58.0;69.0;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;4457.3769;6835.55;6835.55;6835.55;6835.55;6835.55
1058071;1.0;58.0;71.0;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;2800.7671;3804.41;3804.41;3804.41;3804.41;3804.41
1058073;1.0;58.0;73.0;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;3933.4406;5945.88;5945.88;5945.88;5945.88;5945.88
